BVDID,CLOSDATE,year,consolidation_code,num_months,Turnover,Sales,Employees,Material_costs,Depreciation,Costs_of_employees,Tangible_fixed_assets,Intangible_fixed_assets,Fixed_assets,other_fixed_assets,current_assets,tota_assets,current_liabilities,net_current_assets,Added_value,enterprise_value,costs_of_goods_sold,gross_profit,EBIT,EBITDA,liquidity_ratio,solvency_ratio_asset,solvency_ratio_liability,name,country,country_iso,entity_type,status,status_date,legal_form,entity_form,company_cateogry,listed,historical_record_flag,historical_record_date
BE0415657965,2013-12-31,2013,U1,12,22473499.0,21340371.0,74.0,9442964.0,566572.0,2960481.0,3662903.0,,5398919.0,1736016.0,14164258.0,19563177.0,12045803.0,2118455.0,3551573.0,,,,114472.0,681044.0,0.77,27.55,38.03,Ateliers Roger Poncin & Cie,Belgium,BE,C,In liquidation,2017-09-28,Public limited companies,Corporate,Large company,Unlisted,,
BE0415657965,2012-12-31,2012,U1,12,27853870.0,26162995.0,71.0,14890429.0,521579.0,2967362.0,3469577.0,,5311025.0,1841448.0,18139303.0,23450328.0,15385384.0,2753919.0,4392800.0,,,,939061.0,1460640.0,0.89,23.95,31.5,Ateliers Roger Poncin & Cie,Belgium,BE,C,In liquidation,2017-09-28,Public limited companies,Corporate,Large company,Unlisted,,
BE0415657965,2011-12-31,2011,U1,12,17144645.0,16180874.0,73.0,7882386.0,581006.0,2786446.0,3005781.0,,4879186.0,1873405.0,9478566.0,14357752.0,7224575.0,2253991.0,4090102.0,,,,389931.0,970937.0,0.86,36.51,57.49,Ateliers Roger Poncin & Cie,Belgium,BE,C,In liquidation,2017-09-28,Public limited companies,Corporate,Large company,Unlisted,,
BE0415657965,2010-12-31,2010,U1,12,21370382.0,20845482.0,78.0,8690645.0,564955.0,3070285.0,3277688.0,,5461592.0,2183904.0,10850219.0,16311811.0,9336277.0,1513942.0,4255398.0,,,,711926.0,1276881.0,0.89,29.41,41.67,Ateliers Roger Poncin & Cie,Belgium,BE,C,In liquidation,2017-09-28,Public limited companies,Corporate,Large company,Unlisted,,
BE0415657965,2009-12-31,2009,U1,12,26969385.0,27833128.0,76.0,13147790.0,499655.0,3113680.0,3526014.0,,5740145.0,2214131.0,12754185.0,18494330.0,11860533.0,893652.0,4607563.0,,,,1069919.0,1569574.0,0.88,25.01,33.34,Ateliers Roger Poncin & Cie,Belgium,BE,C,In liquidation,2017-09-28,Public limited companies,Corporate,Large company,Unlisted,,
BE0415657965,2008-12-31,2008,U1,12,27981775.0,27529003.0,79.0,16176052.0,398762.0,3096068.0,2372511.0,,4486642.0,2114131.0,12861651.0,17348293.0,11657815.0,1203836.0,4177372.0,,,,729689.0,1128451.0,0.78,24.85,33.06,Ateliers Roger Poncin & Cie,Belgium,BE,C,In liquidation,2017-09-28,Public limited companies,Corporate,Large company,Unlisted,,
BE0415657965,2007-12-31,2007,U1,12,23648740.0,22689586.0,70.0,12081012.0,356707.0,2739113.0,2187675.0,,4286561.0,2098886.0,13745807.0,18032368.0,12667486.0,1078321.0,3929700.0,,,,896227.0,1252934.0,0.8,22.33,28.75,Ateliers Roger Poncin & Cie,Belgium,BE,C,In liquidation,2017-09-28,Public limited companies,Corporate,Large company,Unlisted,,
BE0807886175,2011-12-30,2011,U1,24,5635865.0,3998945.0,61.0,1768786.0,658109.0,6151386.0,2994695.0,825727.0,4005902.0,185480.0,4653640.0,8659542.0,5890202.0,-1236562.0,-438066.0,,,,-6858701.0,-6200592.0,0.17,13.17,15.17,Val Saint Lambert,Belgium,BE,C,Bankruptcy,2013-10-14,Public limited companies,Corporate,Medium sized company,Unlisted,,
BE0807886175,2009-12-31,2009,U1,13,4362251.0,1792386.0,58.0,490887.0,248777.0,3018876.0,2929715.0,361327.0,3455042.0,164000.0,4361787.0,7816829.0,3818743.0,543044.0,1291851.0,,,,-1824090.0,-1575313.0,0.34,25.92,34.98,Val Saint Lambert,Belgium,BE,C,Bankruptcy,2013-10-14,Public limited companies,Corporate,Medium sized company,Unlisted,,
BE0861445419,2016-12-31,2016,U2,12,58176288.0,53235547.0,40.0,35514574.0,113820.0,6268871.0,135149.0,,116591582.0,116456433.0,323267676.0,439859258.0,4560044.0,318707632.0,,,,,13541159.0,13654979.0,70.89,98.91,,Dsv Road Holding,Belgium,BE,F,Active,,Public limited companies,Financial company,Very large company,Unlisted,,
BE0861445419,2015-12-31,2015,U2,12,55230581.0,51026622.0,41.0,34928352.0,115248.0,4811127.0,248970.0,,116705404.0,116456434.0,305421397.0,422126801.0,4456885.0,300964512.0,22786241.0,,,,11891723.0,12006971.0,68.53,98.72,,Dsv Road Holding,Belgium,BE,F,Active,,Public limited companies,Financial company,Very large company,Unlisted,,
BE0861445419,2014-12-31,2014,U2,12,51919335.0,46509497.0,44.0,32136763.0,16355.0,4594767.0,67539.0,,118180679.0,118113140.0,287652149.0,405832828.0,6003272.0,281648877.0,26479462.0,,,,9450097.0,9466452.0,47.92,98.28,,Dsv Road Holding,Belgium,BE,F,Active,,Public limited companies,Financial company,Very large company,Unlisted,,
BE0861445419,2013-12-31,2013,U2,12,37934082.0,34124741.0,45.0,25164485.0,61670.0,3238996.0,83894.0,,119397034.0,119313140.0,263069228.0,382466263.0,5448887.0,257620341.0,83222051.0,,,,5794317.0,5855987.0,48.28,98.57,,Dsv Road Holding,Belgium,BE,F,Active,,Public limited companies,Financial company,Very large company,Unlisted,,
BE0861445419,2012-12-31,2012,U2,12,4460932.0,4460932.0,43.0,,38010.0,2973099.0,5424.0,,159603482.0,159598058.0,161630404.0,321233886.0,1473316.0,160157088.0,39471305.0,,,,-52128.0,-14118.0,,99.5,,Dsv Road Holding,Belgium,BE,F,Active,,Public limited companies,Financial company,Very large company,Unlisted,,
BE0861445419,2011-12-31,2011,U2,12,5401368.0,5149261.0,47.0,,70076.0,3419301.0,11742.0,35035.0,308187011.0,308140234.0,100007721.0,408194732.0,19750480.0,80257241.0,,,,,-305055.0,-234979.0,5.06,95.13,,Dsv Road Holding,Belgium,BE,F,Active,,Public limited companies,Financial company,Very large company,Unlisted,,
BE0861445419,2010-12-31,2010,U2,12,9688724.0,8771185.0,57.0,,188392.0,5237146.0,18282.0,95341.0,413187876.0,413074253.0,3600162.0,416788039.0,48031317.0,-44431155.0,6713342.0,,,,-598006.0,-409614.0,0.08,88.39,,Dsv Road Holding,Belgium,BE,F,Active,,Public limited companies,Financial company,Very large company,Unlisted,,
BE0861445419,2009-12-31,2009,U2,12,9930136.0,9196837.0,31.0,,428854.0,5275501.0,57416.0,247505.0,318310419.0,318005498.0,41332928.0,359643347.0,66234338.0,-24901410.0,-28327775.0,,,,-936913.0,-508059.0,0.62,81.27,,Dsv Road Holding,Belgium,BE,F,Active,,Public limited companies,Financial company,Very large company,Unlisted,,
BE0861445419,2008-12-31,2008,U2,12,26796756.0,22593553.0,42.0,,365904.0,4271659.0,78686.0,775229.0,354795079.0,353941164.0,132254353.0,487049432.0,153915345.0,-21660992.0,59654645.0,,,,3118618.0,3484522.0,0.86,67.58,,Dsv Road Holding,Belgium,BE,F,Active,,Public limited companies,Financial company,Very large company,Unlisted,,
BE0861445419,2007-12-31,2007,U2,12,28390226.0,22757966.0,44.0,,284803.0,4740535.0,124781.0,2893485.0,302246615.0,299228349.0,94334709.0,396581324.0,113119718.0,-18785009.0,40168903.0,,,,3289969.0,3574772.0,0.83,70.6,,Dsv Road Holding,Belgium,BE,F,Active,,Public limited companies,Financial company,Very large company,Unlisted,,
BG130822878,2017-12-31,2017,U1,12,7449569.0,7334016.0,182.0,196337.0,390118.0,1329367.0,10477970.0,9715.0,117049757.0,106562073.0,32496381.0,149546138.0,136199291.0,-103702911.0,3106118.0,,,,785349.0,1175467.0,0.18,8.13,8.85,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
BG130822878,2016-12-31,2016,U1,12,7179371.0,7125686.0,185.0,214226.0,724481.0,1459700.0,12471613.0,11248.0,129660190.0,117177329.0,49354210.0,179014400.0,130269633.0,-80915423.0,-14660395.0,,,,-16831795.0,-16107313.0,0.32,6.23,6.65,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
BG130822878,2015-12-31,2015,U1,12,10518340.0,10518340.0,267.0,218074.0,1045215.0,1359241.0,13423596.0,15393.0,78704623.0,65265634.0,140644760.0,219349383.0,137731807.0,2912953.0,1131931.0,,,,-1259697.0,-214482.0,0.96,12.05,13.7,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
BG130822878,2014-12-31,2014,U1,12,11944636.0,10382743.0,231.0,250927.0,1340667.0,2043775.0,15392065.0,21508.0,94276333.0,78862760.0,164860551.0,259136884.0,159372932.0,5487619.0,-576108.0,,,,-4124932.0,-2784265.0,0.64,12.83,14.71,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
BG130822878,2013-12-31,2013,U1,12,10279299.0,10178631.0,315.0,241193.0,1366928.0,1359774.0,20673061.0,39858.0,201150482.0,180437562.0,107159490.0,308309972.0,71884572.0,35274918.0,2631145.0,,,,-490050.0,876878.0,1.38,13.38,15.45,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
BG130822878,2012-12-31,2012,U1,12,12292961.0,11896018.0,333.0,322867.0,1761465.0,1251621.0,22179233.0,100641.0,180029574.0,157749700.0,172823303.0,352852877.0,166502362.0,6320941.0,7592997.0,,,,3782449.0,5543914.0,1.02,12.4,14.15,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
BG130822878,2011-12-31,2011,U1,12,63528097.0,63170198.0,2350.0,16369278.0,16863690.0,15469929.0,36300163.0,166679.0,312965300.0,276498459.0,71962243.0,384927543.0,159445543.0,-87483300.0,27786257.0,,,,-4791245.0,12072445.0,0.43,12.71,14.57,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
BG130822878,2010-12-31,2010,U1,12,175705352.0,175705352.0,2072.0,10596921.0,38741627.0,14188133.0,339580828.0,380855.0,361394702.0,21433018.0,156893635.0,518288337.0,177696464.0,-20802830.0,60591555.0,,,,6765515.0,45507142.0,0.77,21.15,26.82,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
BG130822878,2009-12-31,2009,U1,12,268597436.0,268597436.0,484.0,1427392.0,43865448.0,3053753.0,376382546.0,599454.0,411307077.0,34325078.0,122373510.0,533680588.0,149420163.0,-27046653.0,,,,,2571340.0,46436788.0,0.79,24.22,31.97,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
BG130822878,2008-12-31,2008,U1,12,344519315.0,274513264.0,545.0,797118.0,30723500.0,3193135.0,395075990.0,632412.0,428873497.0,33165096.0,133577664.0,562451161.0,154064486.0,-20486822.0,48267873.0,,,,-1809184.0,28914316.0,0.83,23.1,30.03,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
BG130822878,2007-12-31,2007,U1,12,310760000.0,257375000.0,532.0,15861000.0,24725000.0,23142000.0,258330000.0,508000.0,291518000.0,32680000.0,98921000.0,390439000.0,108012000.0,-9091000.0,81893000.0,,,,34177000.0,58902000.0,0.89,29.96,43.0,Bulgarian State Railways Holding Ead,Bulgaria,BG,C,Active,,Public limited companies,Corporate,Large company,Unlisted,,
CYC314,2012-12-31,2012,C1,12,175541000.0,175541000.0,1224.0,,,,,,,,,,,,,,215622000.0,-40081000.0,-49353000.0,,,,,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CYC314,2011-12-31,2011,C1,12,212953000.0,212886000.0,1224.0,,7140000.0,62171000.0,34370000.0,1333000.0,52651000.0,16948000.0,89210000.0,141861000.0,109612000.0,-20402000.0,46906000.0,32567691.0,204760000.0,8193000.0,-42410000.0,-35270000.0,0.8,-11.26,,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CYC314,2010-12-31,2010,C1,12,254907000.0,237703000.0,1385.0,,7346000.0,71438000.0,59917000.0,1311000.0,87205000.0,25977000.0,95648000.0,182853000.0,88744000.0,6904000.0,80103000.0,55123310.0,207717000.0,47190000.0,-6580000.0,766000.0,1.05,4.26,4.45,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CYC314,2009-12-31,2009,C1,12,253571000.0,248973000.0,,,7222000.0,71598000.0,65598000.0,863000.0,84214000.0,17753000.0,102725000.0,186939000.0,92246000.0,10479000.0,77264000.0,37131413.0,240353000.0,13218000.0,-5679000.0,1543000.0,1.08,5.03,5.3,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CYC314,2008-12-31,2008,C1,12,534992946.0,531861027.0,,,17912051.0,117532357.0,139718778.0,1033158.0,165006379.0,24254443.0,207519536.0,372525915.0,195497338.0,12022198.0,147797900.0,39202473.0,494450474.0,40542473.0,3446136.0,21358187.0,1.03,6.36,6.79,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CYC314,2007-12-31,2007,C1,12,288529343.0,288336373.0,,,15729612.0,70403291.0,103305520.0,556710.0,116780970.0,12918740.0,119752366.0,236533336.0,115657304.0,4095061.0,94138594.0,92994963.0,254868896.0,33660447.0,5801052.0,21530664.0,1.01,5.62,5.95,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CYC314,2011-12-31,2011,C1,12,212886000.0,,707.0,,,,34370000.0,1333000.0,52651000.0,16948000.0,89210000.0,141861000.0,109612000.0,-20402000.0,,,245456000.0,-32570000.0,-25518000.0,,0.8,-11.26,,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CYC314,2010-12-31,2010,C1,12,236312000.0,,707.0,,,,59917000.0,1311000.0,87205000.0,25977000.0,95648000.0,182853000.0,88744000.0,6904000.0,,,249291000.0,-12979000.0,-4888000.0,,1.05,4.26,4.45,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CYC314,2009-12-31,2009,C1,12,248973000.0,,707.0,,,,65598000.0,863000.0,84214000.0,17753000.0,102725000.0,186939000.0,92246000.0,10479000.0,,,247575000.0,1398000.0,-5679000.0,,1.08,5.03,5.3,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CYC314,2008-12-31,2008,C1,12,311449000.0,,707.0,,,,81817000.0,605000.0,96625000.0,14203000.0,121520000.0,218145000.0,114480000.0,7040000.0,,,300031000.0,11418000.0,1983000.0,,1.03,6.36,6.79,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CYC314,2007-12-31,2007,C1,12,288489000.0,,707.0,,,,103360000.0,557000.0,116843000.0,12926000.0,120241000.0,237084000.0,116143000.0,4098000.0,,,270920000.0,17569000.0,5442000.0,,1.01,5.61,5.94,Cyprus Airways Public Limited,Cyprus,CY,C,In liquidation,2016-09-30,Public limited companies,Corporate,Very large company,Delisted,,
CZ00555568,2014-12-31,2014,LF,12,3607.0,,,,,,,,,,,,,,,,,,,,,,,"Ekoagrobanka, a.s. v likvidaci",Czech Republic,CZ,,Active,,Public limited companies,Financial company,Small company,Unlisted,Historical record,2017-12-01
CZ00555568,2013-12-31,2013,LF,12,3645.0,,,,,,,,,,,,,,,,,,,,,,,"Ekoagrobanka, a.s. v likvidaci",Czech Republic,CZ,,Active,,Public limited companies,Financial company,Small company,Unlisted,Historical record,2017-12-01
CZ00555568,2012-12-31,2012,LF,12,3978.0,,,,,,,,,,,,,,,,,,,,,,,"Ekoagrobanka, a.s. v likvidaci",Czech Republic,CZ,,Active,,Public limited companies,Financial company,Small company,Unlisted,Historical record,2017-12-01
CZ04795784,2017-01-01,2017,LF,12,,,,,,,,,,,,,,,,,,,,,,,,"GO Steel Frydek Mistek, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,Historical record,2018-01-01
CZ04795784,2016-01-01,2016,LF,12,,,,,,,,,,,,,,,,,,,,,,,,"GO Steel Frydek Mistek, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,Historical record,2018-01-01
CZ45795908,2010-12-31,2010,C1,12,687788660.0,661678112.0,2649.0,159480884.0,18734944.0,120230892.0,67224577.0,11456953.0,116199088.0,37517558.0,148392725.0,264591813.0,175419216.0,-27026490.0,185331302.0,,600511812.0,87276848.0,-65346100.0,-46611156.0,0.84,5.67,6.02,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2009-12-31,2009,C1,12,853686629.0,768246755.0,4449.0,220550531.0,17260833.0,184327716.0,132609764.0,14988390.0,158186513.0,10588359.0,142202240.0,300388753.0,306055859.0,-163853619.0,65193320.0,,685466877.0,168219751.0,-151722307.0,-134461474.0,0.42,-29.59,,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2008-12-31,2008,C1,12,929332734.0,859009711.0,4662.0,231210516.0,17368230.0,178241498.0,153688365.0,14653310.0,190433455.0,22091781.0,196542582.0,386976038.0,297390180.0,-100847598.0,215167878.0,,693943278.0,235389455.0,-44732295.0,-27364065.0,0.6,0.98,0.99,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2007-12-31,2007,C1,12,816499265.0,807098405.0,5252.0,,51151441.0,168087845.0,617413511.0,11001975.0,635201034.0,6785548.0,160629789.0,795830822.0,278366411.0,-117736622.0,230551702.0,,569930301.0,246568964.0,13030371.0,64181811.0,0.51,30.76,44.42,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2016-12-31,2016,U1,12,299656387.0,295094752.0,1250.0,46451502.0,954079.0,27698453.0,33011695.0,3285385.0,37135937.0,838857.0,86518943.0,123654880.0,66547921.0,19971022.0,,,,,10555886.0,11509966.0,1.3,45.53,83.58,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2015-12-31,2015,U1,12,318400659.0,298125950.0,1250.0,65323556.0,1881899.0,26019757.0,30360855.0,3298948.0,34511616.0,851813.0,68631459.0,103143075.0,69639418.0,-1007960.0,36169619.0,,,,11425120.0,13307020.0,0.99,32.45,48.03,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2014-12-31,2014,U1,12,351254829.0,343843629.0,1250.0,94201398.0,1387343.0,42514253.0,29904259.0,891433.0,31486965.0,691273.0,48007138.0,79494103.0,73096655.0,-25089517.0,21130245.0,,,,-21578721.0,-20191378.0,0.66,6.87,7.38,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2013-12-31,2013,U1,12,391364679.0,371591766.0,1750.0,112241717.0,4328539.0,48390252.0,30812534.0,1879951.0,33341492.0,649006.0,79732933.0,113074424.0,90094535.0,-10361602.0,19091614.0,,,,-36210296.0,-31881757.0,0.89,19.12,23.64,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2012-12-31,2012,U1,12,610235953.0,543549188.0,1750.0,152518944.0,13049156.0,61105441.0,35155809.0,3176464.0,122808548.0,84476275.0,74018208.0,196826755.0,121307464.0,-47289256.0,108328869.0,,,,30298158.0,43347314.0,0.61,37.28,59.43,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2011-12-31,2011,U1,12,594153817.0,543289419.0,1750.0,160968308.0,9754397.0,84847522.0,48643499.0,6487350.0,87530818.0,32399969.0,118908979.0,206439797.0,140671618.0,-21762638.0,85602628.0,,,,-44947233.0,-35192836.0,0.85,30.78,44.47,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2010-12-31,2010,U1,12,815601792.0,661678112.0,4500.0,160511035.0,18734944.0,120230892.0,67224617.0,11456913.0,116199128.0,37517597.0,148392686.0,264591813.0,175419216.0,-27026530.0,144791387.0,,,,-14019843.0,4715100.0,0.84,32.46,48.05,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2009-12-31,2009,U1,12,809809515.0,768246755.0,7500.0,233361674.0,17260833.0,184327716.0,132609764.0,14988390.0,148514675.0,916520.0,151874078.0,300388753.0,306055859.0,-154181781.0,65193320.0,,,,-133772988.0,-116512155.0,0.45,-3.49,,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2008-12-31,2008,U1,12,949947160.0,860821639.0,7500.0,244986684.0,17368230.0,178241498.0,153688365.0,14653310.0,169173986.0,832311.0,217802051.0,386976038.0,297390180.0,-79588129.0,215167878.0,,,,25852503.0,43220733.0,0.67,19.98,24.96,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
CZ45795908,2007-12-31,2007,U1,12,949783100.0,902262961.0,7500.0,218643214.0,18288847.0,179801480.0,201741228.0,11002152.0,225422030.0,12678650.0,156413734.0,381835764.0,247910578.0,-91496844.0,204926710.0,,,,17258396.0,35547244.0,0.55,34.46,52.57,"Ceske aerolinie, a.s.",Czech Republic,CZ,C,Active,,Public limited companies,Corporate,Very large company,Unlisted,,
DE2010000524,2016-12-31,2016,C1,12,254312000.0,247884000.0,1767.0,134564000.0,3570000.0,58816000.0,65470000.0,152516000.0,225448000.0,7462000.0,117112000.0,342560000.0,77890000.0,39222000.0,77917000.0,204742022.0,134875000.0,119437000.0,11919000.0,15489000.0,1.0,69.09,,Pelikan Group GmbH,Germany,DE,C,Active,,Private limited companies,Corporate,Very large company,Delisted,,
